date,P,T,ET,ONI,Q_obs
2011-06-02,3.04,16.22,2.01,0.26,4.26
2011-06-03,3.56,16.03,2.63,0.26,4.06
2011-06-04,4.8,17.89,2.48,0.26,4.15
2011-06-05,3.55,16.74,2.38,0.26,4.33
2011-06-06,19.1,15.89,2.2,0.26,11.42
2011-06-07,3.1,18.77,2.68,0.26,3.99
2011-06-08,4.84,16.83,2.29,0.26,4.73
2011-06-09,5.63,18.95,3.04,0.26,5.55
2011-06-10,4.19,17.58,2.68,0.26,4.31
2011-06-11,5.36,17.88,2.8,0.26,5.48
2011-06-12,2.98,17.25,3.63,0.26,3.98
2011-06-13,3.68,14.3,2.18,0.26,4.15
2011-06-14,7.22,16.09,2.76,0.26,6.91
2011-06-15,3.58,17.28,2.98,0.26,3.78
2011-06-16,4.08,17.85,2.75,0.26,3.72
2011-06-17,4.29,15.24,2.5,0.26,5.0
2011-06-18,3.18,17.3,2.7,0.26,2.86
2011-06-19,4.81,15.99,2.58,0.26,5.5
2011-06-20,9.34,17.59,2.5,0.26,7.18
2011-06-21,3.91,17.26,2.49,0.26,3.79
2011-06-22,3.02,18.15,2.83,0.26,3.45
2011-06-23,4.42,18.51,2.09,0.26,3.96
2011-06-24,5.1,17.75,3.36,0.26,4.99
2011-06-25,3.05,18.21,3.7,0.26,3.0
2011-06-26,3.08,16.73,2.68,0.26,4.11
2011-06-27,3.42,20.51,3.44,0.26,3.63
2011-06-28,3.02,15.63,2.88,0.26,3.43
2011-06-29,3.29,16.43,2.03,0.26,4.23
2011-06-30,3.18,18.11,3.19,0.26,3.9
2011-07-01,3.06,17.91,2.62,-0.1,4.25
2011-07-02,7.94,17.56,3.65,-0.1,5.71
2011-07-03,7.09,17.75,2.69,-0.1,5.93
2011-07-04,3.65,14.41,2.63,-0.1,3.85
2011-07-05,13.73,18.79,2.85,-0.1,9.69
2011-07-06,6.79,16.61,3.47,-0.1,5.58
2011-07-07,3.97,18.31,2.64,-0.1,4.49
2011-07-08,3.57,14.35,2.72,-0.1,4.22
2011-07-09,3.4,17.06,2.91,-0.1,4.38
2011-07-10,3.03,16.05,2.67,-0.1,4.04
2011-07-11,4.42,17.38,2.8,-0.1,4.95
2011-07-12,3.65,17.04,2.39,-0.1,4.33
2011-07-13,4.69,17.07,1.63,-0.1,4.84
2011-07-14,12.01,15.32,2.83,-0.1,8.94
2011-07-15,3.4,16.49,2.38,-0.1,4.04
2011-07-16,4.27,16.31,3.01,-0.1,5.04
2011-07-17,4.87,17.09,2.8,-0.1,4.96
2011-07-18,3.36,17.65,3.23,-0.1,4.26
2011-07-19,3.52,16.61,2.91,-0.1,4.38
2011-07-20,3.05,14.86,1.34,-0.1,5.19
2011-07-21,3.54,16.49,2.82,-0.1,4.41
2011-07-22,4.21,19.46,2.88,-0.1,4.56
2011-07-23,3.18,18.27,3.31,-0.1,3.48
2011-07-24,4.9,12.69,2.24,-0.1,5.4
2011-07-25,13.25,16.3,2.79,-0.1,9.32
2011-07-26,11.2,17.31,2.59,-0.1,7.93
2011-07-27,2.89,15.94,2.13,-0.1,4.39
2011-07-28,4.97,15.57,2.26,-0.1,5.62
2011-07-29,2.87,15.77,1.74,-0.1,4.1
2011-07-30,7.78,16.71,2.37,-0.1,6.91
2011-07-31,6.28,14.64,1.71,-0.1,6.4
2011-08-01,8.68,17.41,2.14,0.15,7.49
2011-08-02,4.13,15.88,2.53,0.15,5.78
2011-08-03,2.92,14.79,2.53,0.15,3.83
2011-08-04,3.8,17.23,2.67,0.15,5.84
2011-08-05,16.28,13.99,2.0,0.15,11.5
2011-08-06,7.82,15.14,1.99,0.15,7.77
2011-08-07,4.24,15.09,2.24,0.15,5.69
2011-08-08,3.33,18.32,2.52,0.15,4.17
2011-08-09,6.65,14.89,2.31,0.15,6.22
2011-08-10,4.04,13.09,1.45,0.15,5.38
2011-08-11,3.28,14.94,2.62,0.15,5.4
2011-08-12,2.77,16.15,2.3,0.15,3.95
2011-08-13,7.22,16.51,2.73,0.15,6.35
2011-08-14,3.06,18.27,3.2,0.15,4.61
2011-08-15,2.68,17.19,2.81,0.15,4.57
2011-08-16,3.53,15.7,2.77,0.15,4.91
2011-08-17,2.76,14.37,1.43,0.15,4.08
2011-08-18,3.21,17.36,2.51,0.15,3.66
2011-08-19,2.63,14.93,2.78,0.15,4.29
2011-08-20,3.71,14.55,2.49,0.15,5.29
2011-08-21,2.68,14.81,3.06,0.15,3.67
2011-08-22,3.06,13.77,2.85,0.15,3.44
2011-08-23,13.14,14.69,2.42,0.15,9.14
2011-08-24,6.41,14.93,2.24,0.15,6.37
2011-08-25,2.57,16.06,2.13,0.15,4.13
2011-08-26,8.09,14.68,2.11,0.15,7.77
2011-08-27,3.25,13.6,1.98,0.15,5.14
2011-08-28,2.5,13.16,1.84,0.15,4.36
2011-08-29,2.49,15.31,2.03,0.15,3.15
2011-08-30,2.83,15.11,2.53,0.15,3.75
2011-08-31,2.46,14.33,2.93,0.15,3.45
2011-09-01,6.95,14.41,2.63,0.47,5.53
2011-09-02,2.44,15.4,2.28,0.47,3.93
2011-09-03,2.5,16.58,2.99,0.47,3.71
2011-09-04,10.12,13.94,2.33,0.47,6.64
2011-09-05,3.0,14.96,2.33,0.47,4.55
2011-09-06,2.37,15.97,2.45,0.47,3.74
2011-09-07,2.73,13.87,2.1,0.47,4.09
2011-09-08,2.65,14.75,2.57,0.47,4.07
2011-09-09,2.34,14.7,2.36,0.47,3.14
2011-09-10,4.65,13.14,1.78,0.47,5.37
2011-09-11,12.38,14.89,2.02,0.47,8.48
2011-09-12,5.85,14.7,2.43,0.47,6.26
2011-09-13,3.43,15.3,2.57,0.47,3.86
2011-09-14,3.16,13.19,1.95,0.47,4.99
2011-09-15,2.8,14.6,1.84,0.47,3.62
2011-09-16,2.8,16.22,3.03,0.47,5.0
2011-09-17,2.2,17.03,3.07,0.47,2.86
2011-09-18,2.95,16.05,1.71,0.47,4.48
2011-09-19,2.24,13.08,2.6,0.47,3.16
2011-09-20,3.19,15.01,2.27,0.47,4.17
2011-09-21,2.11,13.87,2.26,0.47,3.22
2011-09-22,2.1,14.77,2.77,0.47,2.49
2011-09-23,3.39,13.48,2.78,0.47,2.19
2011-09-24,3.21,12.33,2.35,0.47,4.83
2011-09-25,2.2,13.95,2.29,0.47,3.1
2011-09-26,3.63,15.21,1.83,0.47,2.35
2011-09-27,12.76,14.67,1.49,0.47,8.6
2011-09-28,2.01,14.79,2.67,0.47,3.5
2011-09-29,2.73,14.55,2.82,0.47,3.03
2011-09-30,2.52,14.76,1.99,0.47,3.07
2011-10-01,3.11,14.89,2.23,0.87,3.53
2011-10-02,2.32,13.91,1.96,0.87,3.8
2011-10-03,3.92,14.32,2.01,0.87,3.93
2011-10-04,2.09,16.3,2.98,0.87,3.54
2011-10-05,1.97,14.36,2.34,0.87,3.39
2011-10-06,1.98,14.23,2.14,0.87,2.69
2011-10-07,2.82,14.29,3.31,0.87,2.08
2011-10-08,2.84,13.89,1.61,0.87,3.1
2011-10-09,2.71,13.62,2.36,0.87,3.23
2011-10-10,1.79,14.38,1.84,0.87,2.66
2011-10-11,1.97,13.51,2.06,0.87,2.92
2011-10-12,1.75,13.93,2.25,0.87,2.84
2011-10-13,2.6,13.14,2.41,0.87,2.97
2011-10-14,5.84,14.21,2.13,0.87,4.09
2011-10-15,5.04,14.77,2.17,0.87,4.2
2011-10-16,3.42,13.81,2.06,0.87,4.4
2011-10-17,3.36,11.65,1.41,0.87,2.66
2011-10-18,3.58,14.76,2.57,0.87,3.49
2011-10-19,2.35,14.18,2.34,0.87,3.65
2011-10-20,2.63,12.84,2.2,0.87,2.26
2011-10-21,4.4,14.96,2.32,0.87,4.11
2011-10-22,1.73,12.34,1.87,0.87,3.08
2011-10-23,4.39,15.27,2.86,0.87,2.72
2011-10-24,1.7,13.94,2.6,0.87,2.66
2011-10-25,2.66,11.29,2.36,0.87,2.59
2011-10-26,4.53,14.22,2.38,0.87,3.53
2011-10-27,1.62,13.52,2.67,0.87,2.03
2011-10-28,2.4,13.33,1.93,0.87,3.31
2011-10-29,1.77,13.12,1.99,0.87,2.26
2011-10-30,1.52,13.85,2.66,0.87,1.77
2011-10-31,3.77,13.42,2.45,0.87,2.79
2011-11-01,2.35,11.77,1.75,0.93,2.37
2011-11-02,4.25,15.53,2.01,0.93,2.78
2011-11-03,2.2,13.71,2.07,0.93,2.18
2011-11-04,1.62,13.13,1.8,0.93,2.24
2011-11-05,1.49,12.65,2.69,0.93,2.08
2011-11-06,1.97,14.94,2.64,0.93,2.64
2011-11-07,4.23,12.46,1.66,0.93,3.37
2011-11-08,1.63,14.18,1.81,0.93,1.84
2011-11-09,2.09,13.32,1.79,0.93,1.75
2011-11-10,1.85,13.4,1.89,0.93,2.24
2011-11-11,4.34,12.71,1.94,0.93,3.13
2011-11-12,2.27,13.3,2.54,0.93,2.12
2011-11-13,6.68,14.06,1.82,0.93,4.44
2011-11-14,8.54,14.34,3.17,0.93,5.26
2011-11-15,1.25,13.13,1.69,0.93,2.32
2011-11-16,2.21,13.97,1.63,0.93,2.49
2011-11-17,2.54,15.15,3.05,0.93,1.97
2011-11-18,5.7,12.1,2.44,0.93,3.61
2011-11-19,1.4,14.1,2.14,0.93,2.54
2011-11-20,5.98,12.98,2.2,0.93,3.91
2011-11-21,1.57,12.87,2.19,0.93,1.54
2011-11-22,1.46,14.46,2.32,0.93,2.65
2011-11-23,10.77,13.5,1.61,0.93,5.95
2011-11-24,1.26,12.71,1.01,0.93,2.52
2011-11-25,1.15,15.78,2.13,0.93,2.39
2011-11-26,1.78,15.3,3.12,0.93,2.12
2011-11-27,3.23,11.9,2.63,0.93,1.58
2011-11-28,1.24,12.46,1.86,0.93,2.28
2011-11-29,1.39,14.96,1.96,0.93,2.72
2011-11-30,1.18,13.92,2.3,0.93,2.22
2011-12-01,5.06,16.08,2.69,0.68,2.46
2011-12-02,1.39,15.04,2.6,0.68,2.92
2011-12-03,1.36,14.68,1.29,0.68,1.42
2011-12-04,4.32,13.11,3.33,0.68,2.43
2011-12-05,1.63,14.95,2.8,0.68,2.23
2011-12-06,2.39,12.85,1.95,0.68,2.57
2011-12-07,1.22,15.96,2.21,0.68,1.75
2011-12-08,4.91,14.92,2.73,0.68,3.0
2011-12-09,1.66,13.45,2.32,0.68,2.56
2011-12-10,1.59,15.43,2.45,0.68,1.76
2011-12-11,1.18,17.17,2.86,0.68,0.77
2011-12-12,1.94,14.24,2.19,0.68,2.52
2011-12-13,2.8,15.19,2.54,0.68,2.31
2011-12-14,1.67,14.03,2.5,0.68,2.22
2011-12-15,3.94,14.68,2.44,0.68,3.01
2011-12-16,1.88,12.79,2.14,0.68,3.05
2011-12-17,1.14,14.63,2.85,0.68,1.28
2011-12-18,1.34,14.7,1.67,0.68,1.63
2011-12-19,8.23,16.84,2.31,0.68,5.09
2011-12-20,1.28,12.55,1.99,0.68,1.53
2011-12-21,1.2,14.39,1.97,0.68,2.0
2011-12-22,1.1,16.3,2.39,0.68,0.2
2011-12-23,4.36,14.49,2.79,0.68,2.77
2011-12-24,8.83,14.6,2.23,0.68,5.08
2011-12-25,5.8,13.84,1.44,0.68,4.02
2011-12-26,1.0,13.75,1.99,0.68,1.35
2011-12-27,1.36,12.7,2.03,0.68,2.33
2011-12-28,4.0,14.17,2.24,0.68,2.78
2011-12-29,4.32,13.77,2.39,0.68,3.29
2011-12-30,3.58,15.12,2.56,0.68,2.83
2011-12-31,6.75,14.07,2.15,0.68,4.72
2012-01-01,3.79,14.47,1.79,0.57,4.02
2012-01-02,3.85,14.53,2.1,0.57,3.39
2012-01-03,1.05,15.05,2.11,0.57,2.37
2012-01-04,2.01,14.5,2.16,0.57,2.4
2012-01-05,2.39,13.89,2.46,0.57,2.15
2012-01-06,4.44,15.3,2.56,0.57,3.27
2012-01-07,1.25,16.51,2.91,0.57,1.7
2012-01-08,3.08,15.41,2.26,0.57,3.01
2012-01-09,1.16,14.56,2.89,0.57,1.82
2012-01-10,13.56,15.18,2.65,0.57,7.28
2012-01-11,8.9,12.9,2.08,0.57,5.81
2012-01-12,1.52,15.22,2.62,0.57,1.62
2012-01-13,1.93,14.94,2.07,0.57,2.54
2012-01-14,1.07,14.34,1.41,0.57,2.33
2012-01-15,6.76,14.59,2.05,0.57,5.78
2012-01-16,4.5,15.03,2.65,0.57,4.42
2012-01-17,1.42,16.75,2.64,0.57,1.76
2012-01-18,1.51,16.9,2.58,0.57,2.35
2012-01-19,2.97,14.51,1.94,0.57,3.15
2012-01-20,1.08,15.04,1.57,0.57,2.08
2012-01-21,3.49,15.1,2.93,0.57,2.89
2012-01-22,1.57,16.7,2.52,0.57,1.95
2012-01-23,1.1,15.93,2.32,0.57,2.85
2012-01-24,3.97,15.91,2.22,0.57,3.02
2012-01-25,6.5,16.47,3.07,0.57,4.46
2012-01-26,7.25,15.15,2.72,0.57,3.58
2012-01-27,2.26,17.53,2.34,0.57,3.05
2012-01-28,1.38,15.93,2.96,0.57,2.66
2012-01-29,1.15,14.94,2.28,0.57,1.46
2012-01-30,3.54,15.72,2.21,0.57,2.84
2012-01-31,3.95,17.51,2.61,0.57,3.43
2012-02-01,2.08,15.56,2.12,0.2,2.48
2012-02-02,7.42,17.24,2.16,0.2,5.44
2012-02-03,1.68,15.39,2.72,0.2,2.08
2012-02-04,1.29,15.25,2.3,0.2,2.98
2012-02-05,8.18,17.0,2.9,0.2,5.09
2012-02-06,1.67,15.19,2.49,0.2,3.64
2012-02-07,1.42,17.26,2.91,0.2,2.63
2012-02-08,1.31,16.73,1.79,0.2,2.56
2012-02-09,1.33,15.29,2.05,0.2,1.51
2012-02-10,2.66,16.29,2.77,0.2,2.92
2012-02-11,2.99,15.75,1.95,0.2,3.13
2012-02-12,3.05,16.86,2.78,0.2,1.59
2012-02-13,3.73,18.74,2.36,0.2,2.4
2012-02-14,1.8,16.07,2.52,0.2,2.26
2012-02-15,1.45,17.18,3.32,0.2,1.67
2012-02-16,1.62,16.61,2.9,0.2,1.5
2012-02-17,1.61,16.64,1.86,0.2,2.5
2012-02-18,1.81,16.44,2.91,0.2,1.32
2012-02-19,6.44,15.65,3.18,0.2,3.83
2012-02-20,4.49,17.11,3.79,0.2,2.67
2012-02-21,1.61,16.39,2.75,0.2,2.04
2012-02-22,8.79,15.69,1.91,0.2,4.84
2012-02-23,2.77,18.02,2.98,0.2,2.25
2012-02-24,2.71,16.95,3.28,0.2,1.5
2012-02-25,3.04,16.59,2.51,0.2,2.54
2012-02-26,1.57,18.5,3.29,0.2,2.13
2012-02-27,3.55,14.72,1.97,0.2,3.4
2012-02-28,1.55,18.48,3.02,0.2,1.37
2012-02-29,2.21,15.93,1.49,0.2,2.68
2012-03-01,1.75,17.27,2.31,-0.18,1.88
2012-03-02,4.34,16.34,2.55,-0.18,3.98
2012-03-03,5.9,15.97,2.35,-0.18,4.21
2012-03-04,4.62,18.68,2.38,-0.18,2.17
2012-03-05,2.62,19.36,2.8,-0.18,2.93
2012-03-06,10.26,16.9,2.77,-0.18,6.49
2012-03-07,2.77,17.59,2.7,-0.18,2.68
2012-03-08,2.73,17.29,2.72,-0.18,2.93
2012-03-09,9.83,19.32,3.29,-0.18,5.81
2012-03-10,2.58,14.74,2.17,-0.18,3.05
2012-03-11,1.91,17.75,3.31,-0.18,2.56
2012-03-12,1.73,16.45,2.17,-0.18,2.62
2012-03-13,4.9,14.52,3.05,-0.18,3.59
2012-03-14,1.77,16.94,3.09,-0.18,2.68
2012-03-15,1.88,19.62,2.9,-0.18,1.73
2012-03-16,1.91,16.64,2.48,-0.18,1.98
2012-03-17,2.25,18.4,2.94,-0.18,2.23
2012-03-18,2.52,18.91,3.18,-0.18,2.49
2012-03-19,2.07,17.48,3.16,-0.18,1.89
2012-03-20,2.87,17.66,2.21,-0.18,3.33
2012-03-21,6.74,15.48,2.6,-0.18,4.9
2012-03-22,2.16,16.7,1.76,-0.18,2.6
2012-03-23,3.32,18.67,2.83,-0.18,3.01
2012-03-24,3.7,17.68,3.33,-0.18,3.32
2012-03-25,11.01,18.06,2.24,-0.18,7.44
2012-03-26,3.1,17.8,2.13,-0.18,2.33
2012-03-27,2.36,20.29,3.23,-0.18,3.06
2012-03-28,22.7,17.16,3.23,-0.18,13.83
2012-03-29,2.32,19.63,3.17,-0.18,3.47
2012-03-30,3.25,17.88,2.02,-0.18,3.69
2012-03-31,3.08,19.77,2.39,-0.18,2.76
2012-04-01,2.75,16.28,2.58,-0.12,2.24
2012-04-02,2.54,17.99,2.33,-0.12,2.82
2012-04-03,2.18,17.31,2.75,-0.12,3.18
2012-04-04,7.0,17.97,2.87,-0.12,6.13
2012-04-05,2.36,19.28,2.8,-0.12,3.2
2012-04-06,2.57,18.28,3.57,-0.12,2.36
2012-04-07,4.07,19.31,3.23,-0.12,3.34
2012-04-08,2.22,17.05,3.14,-0.12,3.41
2012-04-09,7.04,16.88,3.0,-0.12,4.7
2012-04-10,3.77,17.9,2.72,-0.12,4.79
2012-04-11,5.98,17.84,2.7,-0.12,5.89
2012-04-12,2.27,17.68,2.63,-0.12,4.07
2012-04-13,9.3,16.76,2.89,-0.12,6.93
2012-04-14,2.39,19.36,2.74,-0.12,2.99
2012-04-15,4.24,17.5,3.41,-0.12,4.11
2012-04-16,3.83,19.65,2.75,-0.12,4.33
2012-04-17,3.33,17.96,2.88,-0.12,3.23
2012-04-18,3.28,18.73,2.82,-0.12,2.96
2012-04-19,2.58,18.63,2.71,-0.12,2.98
2012-04-20,2.9,16.98,3.52,-0.12,2.64
2012-04-21,2.42,18.42,2.69,-0.12,3.55
2012-04-22,4.23,20.29,3.02,-0.12,3.47
2012-04-23,5.71,18.29,2.58,-0.12,4.78
2012-04-24,4.87,19.07,2.98,-0.12,4.71
2012-04-25,3.38,18.82,2.88,-0.12,4.1
2012-04-26,2.69,18.36,2.41,-0.12,3.29
2012-04-27,6.7,18.22,2.66,-0.12,5.47
2012-04-28,2.68,18.66,3.14,-0.12,2.53
2012-04-29,2.54,18.92,3.35,-0.12,3.36
2012-04-30,5.6,16.38,2.57,-0.12,5.32
2012-05-01,9.7,18.3,2.87,0.02,5.89
2012-05-02,7.43,17.78,2.62,0.02,6.76
2012-05-03,4.18,17.53,2.53,0.02,3.92
2012-05-04,3.94,19.55,2.66,0.02,4.4
2012-05-05,5.36,17.11,2.04,0.02,5.06
2012-05-06,5.25,16.32,2.27,0.02,4.92
2012-05-07,3.54,18.94,3.3,0.02,3.69
2012-05-08,3.05,16.28,2.37,0.02,3.24
2012-05-09,5.33,15.66,2.31,0.02,5.2
2012-05-10,2.81,19.06,2.81,0.02,3.35
2012-05-11,3.56,18.16,3.32,0.02,3.05
2012-05-12,5.38,18.53,2.51,0.02,4.34
2012-05-13,7.88,17.42,2.82,0.02,5.52
2012-05-14,7.65,16.28,2.52,0.02,5.99
2012-05-15,4.37,16.51,2.6,0.02,4.82
2012-05-16,3.03,17.6,2.84,0.02,3.44
2012-05-17,2.8,16.39,2.58,0.02,4.17
2012-05-18,3.25,18.28,3.16,0.02,3.65
2012-05-19,3.7,17.34,2.69,0.02,3.88
2012-05-20,3.13,18.11,3.51,0.02,3.48
2012-05-21,7.55,18.06,2.83,0.02,6.67
2012-05-22,7.48,18.33,2.17,0.02,5.55
2012-05-23,14.15,18.45,3.12,0.02,10.52
2012-05-24,2.9,17.42,2.87,0.02,4.52
2012-05-25,2.95,18.04,2.82,0.02,3.99
2012-05-26,2.87,18.09,2.71,0.02,4.51
2012-05-27,2.95,14.88,1.49,0.02,4.06
2012-05-28,3.57,18.55,2.1,0.02,4.49
2012-05-29,3.2,17.94,3.45,0.02,3.49
2012-05-30,4.49,18.42,2.63,0.02,5.09
2012-05-31,4.76,16.18,2.91,0.02,4.32
2012-06-01,2.91,17.33,2.06,0.51,3.81
2012-06-02,6.8,16.38,2.14,0.51,6.03
2012-06-03,4.06,18.57,3.16,0.51,4.7
2012-06-04,2.94,15.97,2.45,0.51,3.36
2012-06-05,3.42,16.52,2.79,0.51,4.25
2012-06-06,2.99,18.25,2.83,0.51,3.12
2012-06-07,4.46,16.84,2.54,0.51,3.28
2012-06-08,3.28,16.46,2.3,0.51,3.46
2012-06-09,4.67,18.64,2.42,0.51,4.88
2012-06-10,3.76,18.67,3.46,0.51,3.76
2012-06-11,3.06,18.37,3.48,0.51,3.11
2012-06-12,3.8,18.5,2.46,0.51,3.96
2012-06-13,3.4,17.18,2.24,0.51,3.8
2012-06-14,3.06,17.19,2.54,0.51,3.83
2012-06-15,4.01,16.63,2.73,0.51,3.09
2012-06-16,3.71,17.59,2.67,0.51,3.71
2012-06-17,4.01,16.73,2.81,0.51,3.92
2012-06-18,3.27,16.82,2.6,0.51,2.85
2012-06-19,8.15,18.03,2.76,0.51,5.19
2012-06-20,3.32,18.71,3.87,0.51,3.18
2012-06-21,3.61,17.74,2.55,0.51,3.78
2012-06-22,3.37,19.38,3.66,0.51,3.37
2012-06-23,3.62,16.36,3.13,0.51,3.29
2012-06-24,5.1,14.97,2.55,0.51,4.12
2012-06-25,5.06,18.01,2.03,0.51,4.37
2012-06-26,3.52,16.19,2.54,0.51,3.87
2012-06-27,5.47,16.76,2.41,0.51,5.32
2012-06-28,3.53,14.94,2.35,0.51,2.7
2012-06-29,4.35,15.95,2.07,0.51,4.57
2012-06-30,9.82,15.2,2.68,0.51,6.78
2012-07-01,3.01,16.45,2.96,0.49,3.87
2012-07-02,3.07,16.47,3.04,0.49,4.15
2012-07-03,5.83,17.02,2.5,0.49,4.63
2012-07-04,6.81,18.37,2.43,0.49,6.04
2012-07-05,4.54,17.66,2.89,0.49,3.79
2012-07-06,5.42,14.87,3.03,0.49,4.88
2012-07-07,3.1,17.52,2.76,0.49,3.64
2012-07-08,4.13,16.89,2.81,0.49,4.23
2012-07-09,2.99,16.61,2.5,0.49,3.21
2012-07-10,3.22,16.66,2.4,0.49,4.01
2012-07-11,2.98,16.9,2.9,0.49,4.31
2012-07-12,3.13,15.8,2.43,0.49,3.16
2012-07-13,3.56,16.37,2.72,0.49,3.85
2012-07-14,2.97,17.98,3.0,0.49,3.79
2012-07-15,5.92,15.68,2.59,0.49,4.73
2012-07-16,4.09,15.26,2.61,0.49,4.71
2012-07-17,6.17,16.39,2.22,0.49,4.94
2012-07-18,7.64,15.07,1.99,0.49,5.96
2012-07-19,3.69,14.33,2.23,0.49,3.64
2012-07-20,6.73,15.95,2.48,0.49,5.62
2012-07-21,11.66,18.06,2.6,0.49,8.07
2012-07-22,2.95,16.25,2.63,0.49,4.32
2012-07-23,2.91,16.47,2.93,0.49,3.52
2012-07-24,6.56,13.67,2.63,0.49,5.31
2012-07-25,7.96,16.71,3.17,0.49,6.51
2012-07-26,3.19,16.27,2.01,0.49,5.01
2012-07-27,2.88,15.32,1.93,0.49,4.44
2012-07-28,3.15,16.3,2.43,0.49,5.0
2012-07-29,3.58,16.26,2.57,0.49,4.48
2012-07-30,3.14,14.75,2.22,0.49,4.3
2012-07-31,3.57,16.38,2.34,0.49,4.51
2012-08-01,3.84,17.38,2.59,0.15,5.03
2012-08-02,3.08,15.64,2.64,0.15,4.47
2012-08-03,2.9,14.84,1.79,0.15,3.38
2012-08-04,4.1,15.63,3.38,0.15,4.5
2012-08-05,6.96,16.84,2.63,0.15,5.91
2012-08-06,17.26,14.31,2.67,0.15,11.19
2012-08-07,16.73,16.44,2.33,0.15,10.67
2012-08-08,2.84,14.89,2.56,0.15,3.84
2012-08-09,2.86,15.96,2.53,0.15,4.36
2012-08-10,4.13,14.96,2.69,0.15,4.35
2012-08-11,11.48,14.93,2.26,0.15,8.85
2012-08-12,4.0,17.4,3.33,0.15,5.39
2012-08-13,2.71,13.85,1.58,0.15,4.45
2012-08-14,6.68,16.09,2.89,0.15,6.45
2012-08-15,3.72,17.55,2.78,0.15,4.39
2012-08-16,4.6,16.26,2.13,0.15,5.65
2012-08-17,12.08,13.81,2.95,0.15,9.46
2012-08-18,2.77,13.84,2.91,0.15,3.84
2012-08-19,3.4,14.44,1.44,0.15,4.79
2012-08-20,2.64,15.5,2.5,0.15,3.8
2012-08-21,3.52,15.55,2.71,0.15,5.0
2012-08-22,2.6,13.72,2.33,0.15,4.38
2012-08-23,11.32,14.17,2.83,0.15,8.65
2012-08-24,2.94,14.21,2.75,0.15,4.43
2012-08-25,3.35,14.93,2.45,0.15,4.86
2012-08-26,2.66,17.5,3.64,0.15,4.13
2012-08-27,2.75,13.97,2.57,0.15,3.93
2012-08-28,2.5,13.89,2.04,0.15,3.79
2012-08-29,4.34,13.67,1.93,0.15,4.99
2012-08-30,13.34,15.76,2.96,0.15,9.39
2012-08-31,8.18,14.92,2.02,0.15,8.35
2012-09-01,2.83,13.86,2.02,0.12,4.43
2012-09-02,3.57,14.47,2.18,0.12,5.04
2012-09-03,2.4,13.93,2.33,0.12,4.42
2012-09-04,2.63,15.21,2.3,0.12,4.92
2012-09-05,2.51,18.05,2.28,0.12,3.67
2012-09-06,4.01,15.46,2.88,0.12,5.3
2012-09-07,2.8,14.66,2.14,0.12,4.07
2012-09-08,5.49,13.94,3.0,0.12,6.53
2012-09-09,3.71,13.1,2.19,0.12,4.75
2012-09-10,3.37,15.57,2.94,0.12,3.54
2012-09-11,5.81,15.48,2.67,0.12,5.36
2012-09-12,2.98,14.08,2.74,0.12,4.65
2012-09-13,2.26,16.07,2.74,0.12,3.58
2012-09-14,2.27,14.61,2.39,0.12,3.52
2012-09-15,3.22,15.49,2.86,0.12,4.2
2012-09-16,7.66,14.9,3.33,0.12,5.85
2012-09-17,3.73,14.3,2.14,0.12,4.25
2012-09-18,6.78,13.35,2.42,0.12,5.41
2012-09-19,2.13,14.3,2.24,0.12,4.41
2012-09-20,2.29,15.46,2.62,0.12,2.84
2012-09-21,3.91,13.82,2.19,0.12,4.43
2012-09-22,2.21,14.94,1.48,0.12,3.86
2012-09-23,4.37,13.09,1.98,0.12,4.56
2012-09-24,2.07,15.3,2.8,0.12,2.52
2012-09-25,5.08,14.72,2.0,0.12,4.37
2012-09-26,2.34,12.89,2.4,0.12,3.61
2012-09-27,4.35,14.04,2.28,0.12,3.98
2012-09-28,2.34,15.41,2.33,0.12,2.27
2012-09-29,1.95,12.76,2.38,0.12,3.22
2012-09-30,1.94,12.97,2.32,0.12,2.52
2012-10-01,4.52,14.16,2.39,0.05,4.57
2012-10-02,4.85,16.78,3.02,0.05,4.18
2012-10-03,2.82,13.4,2.19,0.05,3.31
2012-10-04,2.28,14.79,1.66,0.05,3.28
2012-10-05,2.59,14.49,2.12,0.05,2.68
2012-10-06,8.54,13.46,1.4,0.05,6.18
2012-10-07,2.4,14.34,2.51,0.05,3.06
2012-10-08,2.29,13.6,2.5,0.05,2.5
2012-10-09,1.9,13.7,2.53,0.05,3.15
2012-10-10,2.74,12.12,2.11,0.05,3.13
2012-10-11,1.74,14.07,2.6,0.05,1.86
2012-10-12,2.0,15.17,1.75,0.05,2.59
2012-10-13,3.05,14.15,2.18,0.05,3.32
2012-10-14,3.07,15.38,1.84,0.05,3.13
2012-10-15,5.92,14.76,2.17,0.05,4.98
2012-10-16,2.39,13.98,2.84,0.05,3.09
2012-10-17,7.09,13.29,2.53,0.05,6.54
2012-10-18,2.94,13.46,2.38,0.05,3.86
2012-10-19,1.73,12.27,1.87,0.05,1.92
2012-10-20,4.18,13.71,1.76,0.05,3.84
2012-10-21,4.12,14.2,2.3,0.05,3.74
2012-10-22,6.81,16.08,2.96,0.05,5.45
2012-10-23,1.58,14.65,2.46,0.05,2.12
2012-10-24,1.54,12.97,1.41,0.05,2.5
2012-10-25,1.74,12.28,1.98,0.05,2.03
2012-10-26,2.23,13.76,1.4,0.05,2.71
2012-10-27,2.44,14.98,2.67,0.05,2.47
